Survey,Start (UTC),Mean Lat,Mean Lon,Project,MARLIN,MARLIN UUID,Averaging Period (sec),U Ship (m/sec),V Ship (m/sec),Bottom Depth,Depth,U (m/sec),V (m/sec),Avg QC,Bin Attendance %
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,128.8,.1,-.12,13.6,73
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,136.8,.1,-.1,15.2,61
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,144.8,.07,-.11,14.9,61
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,152.8,.02,-.15,15,72
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,160.8,0,-.18,13.5,60
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,168.8,.02,-.17,14.8,61
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,176.8,-.01,-.18,13.6,71
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,184.8,-.01,-.19,14.4,70
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,192.8,0,-.15,14.1,71
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,200.8,.01,-.15,14.7,69
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,208.8,0,-.15,12.5,70
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,216.8,-.01,-.17,13.8,69
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,224.8,0,-.18,13.9,68
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,232.8,.02,-.16,14.8,48
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,240.8,.02,-.15,15.4,45
SS199802,1998-03-19 20:00:00,-50.572,140.913,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.06,2.85,3849,248.8,.04,-.17,14.4,44
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,16.8,.09,.09,12.2,67
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,24.8,.1,.1,12.6,63
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,32.8,.08,.09,11.4,61
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,40.8,.06,.09,11.2,59
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,48.8,.05,.09,13.2,58
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,56.8,.03,.07,12,33
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,64.8,.03,.05,14.8,54
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,72.8,3.07,2.97,0,0
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,80.8,3.07,2.97,0,0
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,88.8,3.07,2.97,0,0
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,96.8,3.07,2.97,0,0
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,104.8,.05,-.04,15.3,31
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,112.8,.09,-.05,14.2,43
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,120.8,.08,-.07,14.8,53
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,128.8,.09,-.03,14,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,136.8,.09,0,14.8,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,144.8,.06,.02,14,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,152.8,.03,.01,15,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,160.8,.01,-.01,14,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,168.8,0,-.03,13.8,51
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,176.8,.02,-.04,13.4,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,184.8,.04,-.04,13.2,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,192.8,.05,-.05,12.8,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,200.8,.05,-.07,12.4,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,208.8,.01,-.1,11.6,52
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,216.8,.01,-.12,13.2,51
SS199802,1998-03-19 20:20:00,-50.544,140.959,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.07,2.97,3833,224.8,.03,-.12,15.8,45
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,16.8,-.41,.23,0,0
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,24.8,.01,.05,13,37
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,32.8,.06,.08,10.3,31
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,40.8,.15,.06,14,31
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,48.8,.11,.06,13.2,41
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,56.8,.1,.06,12.2,41
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,64.8,.11,.02,10.3,30
SS199802,1998-03-19 20:40:00,-50.516,140.98,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-.41,.23,3896,72.8,.12,0,11,30
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,16.8,.14,0,0,0
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,24.8,.04,.03,9,44
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,32.8,.04,.06,8.7,44
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,40.8,.04,.04,8.4,43
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,48.8,.03,.04,7.6,42
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,56.8,.01,.02,7.8,41
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,64.8,.01,0,8,40
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,72.8,.03,-.02,8,40
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,80.8,.05,-.01,6.9,40
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,88.8,.08,0,7.6,40
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,96.8,.12,-.01,9,38
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,104.8,.14,-.01,7.5,39
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,112.8,.1,0,8.3,38
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,120.8,.03,-.02,9,38
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,128.8,.01,-.03,8.4,37
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,136.8,.01,-.04,9.1,35
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,144.8,.01,-.02,8.2,30
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,152.8,.14,0,0,0
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,160.8,.04,-.04,9.8,35
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,168.8,.04,-.04,10.5,35
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,176.8,.05,-.03,11.7,36
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,184.8,.05,-.04,10.3,31
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,192.8,.04,-.02,9.4,31
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,200.8,.04,-.03,10,37
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,208.8,.05,-.05,10.8,37
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,216.8,.06,-.03,9.8,37
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,224.8,.04,-.03,9,37
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,232.8,.04,-.04,9.3,36
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,240.8,.05,-.05,9,30
SS199802,1998-03-19 21:00:00,-50.516,140.984,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.14,0,3896,248.8,.03,-.06,8.3,30
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,16.8,.13,-.05,10.8,59
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,24.8,.12,-.06,10.2,70
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,32.8,.11,-.07,8.8,69
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,40.8,.1,-.07,7.6,70
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,48.8,.1,-.08,7.4,69
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,56.8,.08,-.1,7.4,68
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,64.8,.09,-.12,8,68
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,72.8,.11,-.13,7.2,67
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,80.8,.13,-.13,6.8,66
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,88.8,.16,-.13,7.3,66
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,96.8,.21,-.14,8.7,63
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,104.8,.21,-.13,7,64
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,112.8,.17,-.12,7.1,64
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,120.8,.11,-.13,9,62
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,128.8,.09,-.15,7.9,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,136.8,.11,-.14,7.8,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,144.8,.1,-.13,7.4,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,152.8,.11,-.15,8.1,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,160.8,.11,-.16,7.7,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,168.8,.1,-.16,7.8,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,176.8,.09,-.16,7.7,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,184.8,.09,-.15,7.9,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,192.8,.08,-.15,7.6,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,200.8,.08,-.15,7.6,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,208.8,.1,-.17,8.1,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,216.8,.13,-.17,9,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,224.8,.13,-.16,7.5,61
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,232.8,.12,-.15,8.4,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,240.8,.14,-.17,7.8,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,248.8,.12,-.18,8,60
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,256.8,.1,-.19,8.2,59
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,264.8,.11,-.2,8.1,59
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,272.8,.13,-.22,8.1,58
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,280.8,.12,-.23,8.2,57
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,288.8,.13,-.21,8.1,55
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,296.8,.15,-.2,8.6,52
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,304.8,.15,-.2,8.7,45
SS199802,1998-03-19 21:20:00,-50.516,140.986,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.21,-.17,3896,312.8,.16,-.21,10.2,36
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,16.8,.07,.01,9.7,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,24.8,.06,-.02,12.1,46
