SURVEY_NAME,STATION_NO,START_TIME,END_TIME,MIN_DEPTH,MAX_DEPTH,BOTTTOM_DEPTH,BOTTOM_TIME,BOTTOM_LAT,BOTTOM_LON,END_LAT,END_LON,START_LAT,START_LON,PROJECT_NAME,MARLIN_ID,MARLIN_UUID,BOTTLE_NUMBER,PRESSURE,ROSETTE_POSITION,ROSETTE_POSITION_QC,NITRATE,NITRATE_QC,NITRITE,NITRITE_QC,OXYGEN,OXYGEN_QC,PHOSPHATE,PHOSPHATE_QC,SALINITY,SALINITY_QC,SILICATE,SILICATE_QC,TEMPERATURE,TEMPERATURE_QC,AMMONIA,AMMONIA_QC
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,10.9,12,0,  21.30,0,,, 318.70,0,   1.43,0,  33.917,0,   4.50,0,   7.144,0,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51.7,11,0,  21.50,0,,, 319.70,0,   1.44,0,  33.922,0,   4.90,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,101.1,10,0,  22.10,0,,, 319.60,0,   1.48,0,  33.902,0,   5.80,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,150.3,9,0,  21.00,0,,, 298.50,0,   1.43,0,  34.198,0,   8.40,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,201.9,8,0,  22.10,0,,, 292.70,0,   1.49,0,  34.201,0,  10.00,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,299.3,7,0,  24.40,0,,, 277.10,0,   1.63,0,  34.229,0,  13.20,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,399.2,6,0,  26.90,0,,, 260.80,0,   1.79,0,  34.262,0,  17.90,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,596.7,5,0,  30.70,0,,, 248.90,0,   2.05,0,  34.266,0,  29.20,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,797.7,4,0,  32.90,0,,, 229.00,0,   2.23,0,  34.334,0,  43.60,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,998.8,3,0,  34.30,0,,, 207.70,0,   2.35,0,  34.423,0,  58.00,0,,,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1200.7,2,0,  34.40,0,,, 197.10,0,   2.37,0,  34.511,0,  69.50,0,   2.718,0,,
SS199802,55,1998-03-21 16:34:00,1998-03-21 17:49:00,0,1505,3621,1998-03-21 17:02:00,-50.0855,140.67667,-50.0995,140.67033,-50.07883,140.6785,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1505.4,1,0,  33.50,0,,, 195.30,0,   2.28,0,  34.634,0,  77.70,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,11,12,0,  20.40,0,,, 309.90,0,   1.38,0,  33.935,0,   3.90,0,   7.512,0,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,50.5,11,0,  20.20,0,,, 315.40,0,   1.38,0,  33.932,0,   3.70,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,102.1,10,0,  20.70,0,,, 318.30,0,   1.42,0,  33.931,0,   4.00,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,150.2,9,0,  21.00,0,,, 300.40,0,   1.44,0,  34.190,0,   8.50,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,200.7,8,0,  22.90,0,,, 306.00,0,   1.55,0,  34.119,0,  10.00,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,299.2,7,0,  25.20,0,,, 283.00,0,   1.71,0,  34.189,0,  14.20,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,398.8,6,0,  27.60,0,,, 258.20,0,   1.86,0,  34.259,0,  19.50,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,598.8,5,0,  30.90,0,,, 242.90,0,   2.10,0,  34.296,0,  31.40,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,799.3,4,0,  33.20,0,,, 227.90,0,   2.28,0,  34.344,0,  45.70,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,998.7,3,0,  34.40,0,,, 210.80,0,   2.37,0,  34.428,0,  60.20,0,,,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1199.9,2,0,  34.80,0,,, 199.40,0,   2.36,0,  34.531,0,  70.60,0,   2.655,0,,
SS199802,56,1998-03-21 18:59:00,1998-03-21 20:16:00,0,1501,3826,1998-03-21 19:29:00,-50.23983,140.46833,-50.2555,140.46983,-50.23067,140.46683,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1501.8,1,0,  33.60,0,,, 200.60,0,   2.28,0,  34.639,0,  78.00,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,11,12,0,  19.10,0,,, 307.80,0,   1.32,0,  33.953,0,   2.80,0,   7.698,0,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,50.5,11,0,  19.00,0,,, 310.50,0,   1.31,0,  33.961,0,   2.80,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,100.8,10,0,  19.10,0,,, 311.50,0,   1.32,0,  33.968,0,   2.80,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,151.7,9,0,  22.90,0,,, 314.70,0,   1.55,0,  34.022,0,   7.40,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,200.7,8,0,  23.30,0,,, 305.20,0,   1.55,0,  34.086,0,   9.30,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,302,7,0,  25.10,0,,, 277.10,0,   1.66,0,  34.204,0,  12.90,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,499.5,6,0,  29.20,0,,, 248.10,0,   1.95,0,  34.270,0,  22.70,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,599.6,5,0,  30.80,0,,, 242.80,0,   2.06,0,  34.289,0,  28.90,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,799.3,4,0,  33.10,0,,, 224.40,0,   2.24,0,  34.346,0,  43.50,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,1000.2,3,0,  34.20,0,,, 201.10,0,   2.32,0,  34.447,0,  56.70,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1199,2,0,  34.40,0,,, 191.30,0,   2.33,0,  34.536,0,  66.50,0,,,,
SS199802,57,1998-03-21 21:48:00,1998-03-21 23:08:00,0,1500,3723,1998-03-21 22:19:00,-50.38267,140.23583,-50.394,140.257,-50.37583,140.2225,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1500.8,1,0,  33.20,0,,, 195.10,0,   2.23,0,  34.648,0,  73.10,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,11.1,12,0,  20.30,0,,, 323.60,0,   1.39,0,  33.921,0,   3.60,0,   7.281,0,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51.9,11,0,  20.50,0,,, 323.60,0,   1.40,0,  33.927,0,   3.90,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,101.7,10,0,  20.60,0,,, 324.30,0,   1.41,0,  33.937,0,   4.00,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,150.5,9,0,  21.50,0,,, 311.60,0,   1.47,0,  34.146,0,   7.80,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,200.8,8,0,  22.50,0,,, 307.20,0,   1.52,0,  34.138,0,   8.80,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,301,7,0,  24.70,0,,, 292.00,0,   1.65,0,  34.188,0,  12.00,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,399.7,6,0,  26.80,0,,, 270.80,0,   1.80,0,  34.244,0,  16.20,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,600.2,5,0,  30.50,0,,, 258.10,0,   2.04,0,  34.266,0,  26.60,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,800.4,4,0,  32.90,0,,, 241.60,0,   2.22,0,  34.324,0,  39.90,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,1001.2,3,0,  34.30,0,,, 222.90,0,   2.31,0,  34.413,0,  53.30,0,,,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1208,2,0,  34.70,0,,, 207.70,0,   2.34,0,  34.511,0,  63.70,0,   2.572,0,,
SS199802,58,1998-03-22 00:44:00,1998-03-22 02:04:00,0,1502,3674,1998-03-22 01:17:00,-50.174,140.32983,-50.18817,140.33283,-50.16783,140.31317,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1502.2,1,0,  33.40,0,,, 207.20,0,   2.23,0,  34.642,0,  71.80,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,723,9.3,12,0,  21.10,0,,, 329.20,0,   1.44,0,  33.911,0,   4.70,0,   7.007,0,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,711,51.6,11,0,  21.20,0,,, 330.20,0,   1.42,0,  33.909,0,   4.50,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,702,99.8,10,0,  21.70,0,,, 327.90,0,   1.46,0,  33.907,0,   4.90,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,724,148.2,9,0,  20.60,0,,, 311.00,0,   1.41,0,  34.201,0,   7.40,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,726,197.4,8,0,  21.50,0,,, 306.00,0,   1.46,0,  34.182,0,   8.20,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,299.7,7,0,  24.20,0,,, 295.10,0,   1.63,0,  34.188,0,  11.20,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,715,398.4,6,0,  26.60,0,,, 261.00,0,   1.78,0,  34.273,0,  15.80,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,596.6,5,0,  30.30,0,,, 262.10,0,   2.03,0,  34.262,0,  25.80,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,797.1,4,0,  32.80,0,,, 231.50,0,   2.22,0,  34.336,0,  39.70,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,716,998.6,3,0,  34.20,0,,, 213.80,0,   2.30,0,  34.419,0,  53.50,0,,,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,713,1204.8,2,0,  34.70,0,,, 201.90,0,   2.32,0,  34.518,0,  64.50,0,   2.678,0,,
SS199802,59,1998-03-22 03:30:00,1998-03-22 04:35:00,0,1504,3686,1998-03-22 03:59:00,-49.99067,140.39067,-49.99367,140.3835,-49.9885,140.3935,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,714,1504,1,0,  33.40,0,,, 201.10,0,   2.23,0,  34.633,0,  72.20,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,4,11.1,12,0,  22.40,0,,, 321.20,0,   1.44,0,  33.908,0,   4.10,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,10,69.9,9,0,  22.40,0,,, 324.70,0,   1.45,0,  33.929,0,   4.10,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,707,101,7,0,  22.10,0,,, 320.50,0,   1.44,0,  33.952,0,   4.00,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,3,150.8,6,0,  20.60,0,,, 298.80,0,   1.35,0,  34.281,0,   6.70,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,703,298.5,5,0,  24.20,0,,, 285.20,0,   1.57,0,  34.222,0,  10.50,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,704,599.8,4,0,  30.60,0,,, 247.70,0,   2.00,0,  34.295,0,  25.80,0,,,,
SS199802,60,1998-03-22 06:02:00,1998-03-22 07:07:00,0,1503,3899,1998-03-22 06:28:00,-49.789,140.49033,-49.79983,140.49167,-49.78317,140.48233,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4911,bb723f3e-459c-46f4-a9f8-869a23e8d9b1,7,898,3,0,  31.60,0,,, 227.60,0,   2.17,0,  34.347,0,  31.30,0,,,,
